ts_ns,tau_s,btc_microprice,btc_bid,btc_ask,yes_bid,yes_ask,yes_mid,floor_strike,window_ticker
1778127125141867100,174.9,80832.68,80832.67,80832.68,0.3500,0.3700,0.3600,80845.71,KXBTC15M-26MAY070015-15
1778127126143137900,173.9,80842.31,80842.30,80842.31,0.3500,0.3700,0.3600,80845.71,KXBTC15M-26MAY070015-15
1778127127146468100,172.9,80844.65,80844.65,80844.66,0.3500,0.3700,0.3600,80845.71,KXBTC15M-26MAY070015-15
1778127128160304700,171.8,80844.65,80844.65,80844.66,0.3500,0.3700,0.3600,80845.71,KXBTC15M-26MAY070015-15
1778127129161719100,170.8,80844.65,80844.65,80844.66,0.3500,0.3700,0.3600,80845.71,KXBTC15M-26MAY070015-15
1778127130175316700,169.8,80852.97,80852.97,80852.98,0.3500,0.3700,0.3600,80845.71,KXBTC15M-26MAY070015-15
1778127131185906900,168.8,80852.97,80852.97,80852.98,0.3500,0.3700,0.3600,80845.71,KXBTC15M-26MAY070015-15
1778127132202678700,167.8,80852.97,80852.97,80852.98,0.3500,0.3700,0.3600,80845.71,KXBTC15M-26MAY070015-15
1778127133217521300,166.8,80852.97,80852.97,80852.98,0.5900,0.6000,0.5950,80845.71,KXBTC15M-26MAY070015-15
1778127134221398000,165.8,80852.97,80852.97,80852.98,0.5900,0.6000,0.5950,80845.71,KXBTC15M-26MAY070015-15
1778127135225047400,164.8,80869.93,80869.93,80869.94,0.5900,0.6000,0.5950,80845.71,KXBTC15M-26MAY070015-15
1778127136237807900,163.8,80863.15,80863.14,80863.15,0.5900,0.6000,0.5950,80845.71,KXBTC15M-26MAY070015-15
1778127137240202000,162.8,80867.99,80867.99,80868.00,0.5900,0.6000,0.5950,80845.71,KXBTC15M-26MAY070015-15
1778127138255212100,161.7,80867.99,80867.99,80868.00,0.5900,0.6000,0.5950,80845.71,KXBTC15M-26MAY070015-15
1778127139255490800,160.7,80867.99,80867.99,80868.00,0.5900,0.6000,0.5950,80845.71,KXBTC15M-26MAY070015-15
1778127140256412900,159.7,80850.94,80850.94,80850.95,0.5900,0.6000,0.5950,80845.71,KXBTC15M-26MAY070015-15
1778127141257538000,158.7,80853.78,80853.77,80853.78,0.5900,0.6000,0.5950,80845.71,KXBTC15M-26MAY070015-15
1778127142271341700,157.7,80856.31,80856.30,80856.31,0.5900,0.6000,0.5950,80845.71,KXBTC15M-26MAY070015-15
1778127143274084800,156.7,80857.43,80857.43,80857.44,0.6400,0.6500,0.6450,80845.71,KXBTC15M-26MAY070015-15
1778127144287979400,155.7,80857.65,80857.65,80857.66,0.6400,0.6500,0.6450,80845.71,KXBTC15M-26MAY070015-15
1778127145301765000,154.7,80857.41,80857.41,80857.42,0.6400,0.6500,0.6450,80845.71,KXBTC15M-26MAY070015-15
1778127146313768500,153.7,80842.31,80842.31,80842.32,0.6400,0.6500,0.6450,80845.71,KXBTC15M-26MAY070015-15
1778127147316301400,152.7,80842.31,80842.31,80842.32,0.6400,0.6500,0.6450,80845.71,KXBTC15M-26MAY070015-15
1778127148324530400,151.7,80842.31,80842.31,80842.32,0.6400,0.6500,0.6450,80845.71,KXBTC15M-26MAY070015-15
1778127149339503400,150.7,80840.53,80839.98,80841.91,0.6400,0.6500,0.6450,80845.71,KXBTC15M-26MAY070015-15
1778127150353311500,149.6,80839.24,80839.24,80839.25,0.6400,0.6500,0.6450,80845.71,KXBTC15M-26MAY070015-15
1778127151354372400,148.6,80839.22,80839.22,80839.23,0.6400,0.6500,0.6450,80845.71,KXBTC15M-26MAY070015-15
1778127152365678000,147.6,80839.22,80839.22,80839.23,0.6400,0.6500,0.6450,80845.71,KXBTC15M-26MAY070015-15
1778127153380747400,146.6,80839.22,80839.22,80839.23,0.4700,0.4800,0.4750,80845.71,KXBTC15M-26MAY070015-15
1778127154389363200,145.6,80841.28,80841.00,80841.97,0.4700,0.4800,0.4750,80845.71,KXBTC15M-26MAY070015-15
1778127155404855100,144.6,80839.19,80839.19,80839.54,0.4700,0.4800,0.4750,80845.71,KXBTC15M-26MAY070015-15
1778127156419657200,143.6,80839.19,80839.19,80839.20,0.4700,0.4800,0.4750,80845.71,KXBTC15M-26MAY070015-15
1778127157420884500,142.6,80839.19,80839.19,80839.20,0.4700,0.4800,0.4750,80845.71,KXBTC15M-26MAY070015-15
1778127158430193500,141.6,80839.20,80839.19,80839.20,0.4700,0.4800,0.4750,80845.71,KXBTC15M-26MAY070015-15
1778127159434230200,140.6,80848.45,80848.44,80848.45,0.4700,0.4800,0.4750,80845.71,KXBTC15M-26MAY070015-15
1778127160438879900,139.6,80848.44,80848.44,80848.45,0.4700,0.4800,0.4750,80845.71,KXBTC15M-26MAY070015-15
1778127161450118900,138.5,80848.45,80848.44,80848.45,0.4700,0.4800,0.4750,80845.71,KXBTC15M-26MAY070015-15
1778127162454370800,137.5,80848.44,80848.44,80848.45,0.6400,0.6500,0.6450,80845.71,KXBTC15M-26MAY070015-15
1778127163457507200,136.5,80848.44,80848.44,80848.45,0.6400,0.6500,0.6450,80845.71,KXBTC15M-26MAY070015-15
1778127164460745400,135.5,80848.44,80848.44,80848.45,0.6400,0.6500,0.6450,80845.71,KXBTC15M-26MAY070015-15
1778127165461974500,134.5,80848.48,80848.47,80848.48,0.6400,0.6500,0.6450,80845.71,KXBTC15M-26MAY070015-15
1778127166464566800,133.5,80848.48,80848.47,80848.48,0.6400,0.6500,0.6450,80845.71,KXBTC15M-26MAY070015-15
1778127167465211800,132.5,80848.48,80848.47,80848.48,0.6400,0.6500,0.6450,80845.71,KXBTC15M-26MAY070015-15
1778127168467833800,131.5,80848.48,80848.47,80848.48,0.6400,0.6500,0.6450,80845.71,KXBTC15M-26MAY070015-15
1778127169480808900,130.5,80848.51,80848.50,80848.51,0.6400,0.6500,0.6450,80845.71,KXBTC15M-26MAY070015-15
1778127170495691300,129.5,80848.51,80848.50,80848.51,0.6400,0.6500,0.6450,80845.71,KXBTC15M-26MAY070015-15
1778127171511485400,128.5,80849.72,80849.72,80849.73,0.6400,0.6500,0.6450,80845.71,KXBTC15M-26MAY070015-15
1778127172524305000,127.5,80842.77,80842.77,80842.78,0.6400,0.6500,0.6450,80845.71,KXBTC15M-26MAY070015-15
1778127173525925700,126.5,80840.14,80840.14,80840.15,0.6100,0.6200,0.6150,80845.71,KXBTC15M-26MAY070015-15
1778127174540517500,125.5,80839.36,80839.36,80839.37,0.6100,0.6200,0.6150,80845.71,KXBTC15M-26MAY070015-15
1778127175555111000,124.4,80839.36,80839.36,80839.37,0.6100,0.6200,0.6150,80845.71,KXBTC15M-26MAY070015-15
1778127176569178500,123.4,80839.36,80839.36,80839.37,0.6100,0.6200,0.6150,80845.71,KXBTC15M-26MAY070015-15
1778127177581391600,122.4,80839.36,80839.36,80839.37,0.6100,0.6200,0.6150,80845.71,KXBTC15M-26MAY070015-15
1778127178597855600,121.4,80839.36,80839.36,80839.37,0.6100,0.6200,0.6150,80845.71,KXBTC15M-26MAY070015-15
1778127179609503700,120.4,80839.36,80839.36,80839.37,0.6100,0.6200,0.6150,80845.71,KXBTC15M-26MAY070015-15
1778127180624318100,119.4,80839.36,80839.36,80839.37,0.6100,0.6200,0.6150,80845.71,KXBTC15M-26MAY070015-15
1778127181636251000,118.4,80839.24,80839.24,80839.25,0.6100,0.6200,0.6150,80845.71,KXBTC15M-26MAY070015-15
1778127182637122800,117.4,80848.45,80848.44,80848.45,0.4400,0.4500,0.4450,80845.71,KXBTC15M-26MAY070015-15
1778127183639313500,116.4,80854.99,80854.99,80855.00,0.4400,0.4500,0.4450,80845.71,KXBTC15M-26MAY070015-15
1778127184647893400,115.4,80855.00,80854.99,80855.00,0.4400,0.4500,0.4450,80845.71,KXBTC15M-26MAY070015-15
1778127185660821400,114.3,80854.99,80854.99,80855.00,0.4400,0.4500,0.4450,80845.71,KXBTC15M-26MAY070015-15
1778127186675411900,113.3,80830.03,80830.03,80830.04,0.4400,0.4500,0.4450,80845.71,KXBTC15M-26MAY070015-15
1778127187689373700,112.3,80830.03,80830.03,80830.04,0.4400,0.4500,0.4450,80845.71,KXBTC15M-26MAY070015-15
1778127188693332000,111.3,80830.03,80830.03,80830.04,0.4400,0.4500,0.4450,80845.71,KXBTC15M-26MAY070015-15
1778127189696268000,110.3,80830.03,80830.03,80830.04,0.4400,0.4500,0.4450,80845.71,KXBTC15M-26MAY070015-15
1778127190710433100,109.3,80842.27,80842.15,80843.94,0.4400,0.4500,0.4450,80845.71,KXBTC15M-26MAY070015-15
1778127191723079300,108.3,80842.37,80842.01,80842.98,0.4400,0.4500,0.4450,80845.71,KXBTC15M-26MAY070015-15
1778127192732766100,107.3,80842.58,80842.58,80842.59,0.5400,0.5700,0.5550,80845.71,KXBTC15M-26MAY070015-15
1778127193737691900,106.3,80844.02,80844.02,80844.03,0.5400,0.5700,0.5550,80845.71,KXBTC15M-26MAY070015-15
1778127194743632400,105.3,80842.31,80842.31,80842.32,0.5400,0.5700,0.5550,80845.71,KXBTC15M-26MAY070015-15
1778127195756366400,104.2,80842.31,80842.31,80842.32,0.5400,0.5700,0.5550,80845.71,KXBTC15M-26MAY070015-15
1778127196769982900,103.2,80842.31,80842.31,80842.32,0.5400,0.5700,0.5550,80845.71,KXBTC15M-26MAY070015-15
1778127197780717200,102.2,80842.98,80842.97,80842.98,0.5400,0.5700,0.5550,80845.71,KXBTC15M-26MAY070015-15
1778127198792737700,101.2,80842.98,80842.97,80842.98,0.5400,0.5700,0.5550,80845.71,KXBTC15M-26MAY070015-15
1778127199792939400,100.2,80842.98,80842.97,80842.98,0.5400,0.5700,0.5550,80845.71,KXBTC15M-26MAY070015-15
1778127200805485500,99.2,80842.98,80842.97,80842.98,0.5400,0.5700,0.5550,80845.71,KXBTC15M-26MAY070015-15
1778127201818758300,98.2,80842.97,80842.97,80842.98,0.5400,0.5700,0.5550,80845.71,KXBTC15M-26MAY070015-15
1778127202819536700,97.2,80842.97,80842.97,80842.98,0.5100,0.5200,0.5150,80845.71,KXBTC15M-26MAY070015-15
1778127203835299400,96.2,80842.97,80842.97,80842.98,0.5100,0.5200,0.5150,80845.71,KXBTC15M-26MAY070015-15
1778127204845281100,95.2,80842.97,80842.97,80842.98,0.5100,0.5200,0.5150,80845.71,KXBTC15M-26MAY070015-15
1778127205860051200,94.1,80842.31,80842.31,80842.32,0.5100,0.5200,0.5150,80845.71,KXBTC15M-26MAY070015-15
1778127206873284700,93.1,80842.31,80842.31,80842.32,0.5100,0.5200,0.5150,80845.71,KXBTC15M-26MAY070015-15
1778127207874207800,92.1,80838.03,80838.02,80838.03,0.5100,0.5200,0.5150,80845.71,KXBTC15M-26MAY070015-15
1778127208874330600,91.1,80838.02,80838.02,80838.03,0.5100,0.5200,0.5150,80845.71,KXBTC15M-26MAY070015-15
1778127209884864800,90.1,80838.03,80838.02,80838.03,0.5100,0.5200,0.5150,80845.71,KXBTC15M-26MAY070015-15
1778127210886271700,89.1,80838.02,80838.02,80838.03,0.5100,0.5200,0.5150,80845.71,KXBTC15M-26MAY070015-15
1778127211887575500,88.1,80838.02,80838.02,80838.03,0.5100,0.5200,0.5150,80845.71,KXBTC15M-26MAY070015-15
1778127212892512100,87.1,80838.02,80838.02,80838.03,0.3900,0.4000,0.3950,80845.71,KXBTC15M-26MAY070015-15
1778127213908785300,86.1,80838.02,80838.02,80838.03,0.3900,0.4000,0.3950,80845.71,KXBTC15M-26MAY070015-15
1778127214921561200,85.1,80838.03,80838.02,80838.03,0.3900,0.4000,0.3950,80845.71,KXBTC15M-26MAY070015-15
1778127215937045200,84.1,80838.03,80838.02,80838.03,0.3900,0.4000,0.3950,80845.71,KXBTC15M-26MAY070015-15
1778127216949598400,83.1,80838.02,80838.02,80838.03,0.3900,0.4000,0.3950,80845.71,KXBTC15M-26MAY070015-15
1778127217954321200,82.0,80838.02,80838.02,80838.03,0.3900,0.4000,0.3950,80845.71,KXBTC15M-26MAY070015-15
1778127218967037300,81.0,80838.03,80838.02,80838.03,0.3900,0.4000,0.3950,80845.71,KXBTC15M-26MAY070015-15
1778127219970405600,80.0,80838.03,80838.02,80838.03,0.3900,0.4000,0.3950,80845.71,KXBTC15M-26MAY070015-15
1778127220974460600,79.0,80845.38,80845.37,80845.38,0.3900,0.4000,0.3950,80845.71,KXBTC15M-26MAY070015-15
1778127221982288400,78.0,80846.96,80846.95,80846.96,0.3900,0.4000,0.3950,80845.71,KXBTC15M-26MAY070015-15
1778127222983374100,77.0,80851.52,80851.51,80851.52,0.6700,0.6800,0.6750,80845.71,KXBTC15M-26MAY070015-15
