ts_ns,tau_s,btc_microprice,btc_bid,btc_ask,cb_microprice,bn_microprice,yes_bid,yes_ask,yes_mid,floor_strike,window_ticker
1778133414916148700,185.1,81045.89,81045.88,81045.89,81045.89,81045.89,0.1100,0.1200,0.1150,81081.65,KXBTC15M-26MAY070200-00
1778133415017371800,185.0,81045.89,81045.88,81045.89,81045.89,81045.89,0.1100,0.1200,0.1150,81081.65,KXBTC15M-26MAY070200-00
1778133415120316000,184.9,81045.89,81045.88,81045.89,81045.89,81045.89,0.1100,0.1200,0.1150,81081.65,KXBTC15M-26MAY070200-00
1778133415230471000,184.8,81045.89,81045.88,81045.89,81045.89,81045.89,0.1100,0.1200,0.1150,81081.65,KXBTC15M-26MAY070200-00
1778133415340249900,184.7,81045.89,81045.88,81045.89,81045.89,81045.89,0.1100,0.1200,0.1150,81081.65,KXBTC15M-26MAY070200-00
1778133415449775500,184.6,81045.89,81045.88,81045.89,81045.89,81045.89,0.1100,0.1200,0.1150,81081.65,KXBTC15M-26MAY070200-00
1778133415558014600,184.4,81045.89,81045.88,81045.89,81045.89,81045.89,0.1100,0.1200,0.1150,81081.65,KXBTC15M-26MAY070200-00
1778133415666759300,184.3,81045.89,81045.88,81045.89,81045.89,81045.89,0.1100,0.1200,0.1150,81081.65,KXBTC15M-26MAY070200-00
1778133415776058500,184.2,81045.89,81045.88,81045.89,81045.89,81045.89,0.1100,0.1200,0.1150,81081.65,KXBTC15M-26MAY070200-00
1778133415885111500,184.1,81045.89,81045.88,81045.89,81045.89,81045.89,0.1100,0.1200,0.1150,81081.65,KXBTC15M-26MAY070200-00
1778133415994717000,184.0,81045.89,81045.88,81045.89,81045.89,81045.89,0.1100,0.1200,0.1150,81081.65,KXBTC15M-26MAY070200-00
1778133416103496200,183.9,81045.89,81045.88,81045.89,81045.89,81045.89,0.1100,0.1200,0.1150,81081.65,KXBTC15M-26MAY070200-00
1778133416212316000,183.8,81045.89,81045.88,81045.89,81045.89,81045.89,0.1100,0.1200,0.1150,81081.65,KXBTC15M-26MAY070200-00
1778133416323598100,183.7,81045.89,81045.88,81045.89,81045.89,81045.89,0.1100,0.1200,0.1150,81081.65,KXBTC15M-26MAY070200-00
1778133416431817800,183.6,81045.89,81045.88,81045.89,81045.89,81045.89,0.0840,0.0910,0.0875,81081.65,KXBTC15M-26MAY070200-00
1778133416542309900,183.5,81045.89,81045.88,81045.89,81045.89,81045.89,0.0840,0.0910,0.0875,81081.65,KXBTC15M-26MAY070200-00
1778133416651165800,183.3,81045.89,81045.88,81045.89,81045.89,81045.89,0.0840,0.0910,0.0875,81081.65,KXBTC15M-26MAY070200-00
1778133416760883000,183.2,81045.89,81045.88,81045.89,81045.89,81045.89,0.0840,0.0910,0.0875,81081.65,KXBTC15M-26MAY070200-00
1778133416870527700,183.1,81045.89,81045.88,81045.89,81045.89,81045.89,0.0840,0.0910,0.0875,81081.65,KXBTC15M-26MAY070200-00
1778133416978744800,183.0,81045.89,81045.88,81045.89,81045.89,81045.89,0.0840,0.0910,0.0875,81081.65,KXBTC15M-26MAY070200-00
1778133417088042900,182.9,81045.89,81045.88,81045.89,81045.89,81045.89,0.0840,0.0910,0.0875,81081.65,KXBTC15M-26MAY070200-00
1778133417196733300,182.8,81045.89,81045.88,81045.89,81045.89,81045.89,0.0840,0.0910,0.0875,81081.65,KXBTC15M-26MAY070200-00
1778133417305867900,182.7,81045.89,81045.88,81045.89,81045.89,81045.89,0.0840,0.0910,0.0875,81081.65,KXBTC15M-26MAY070200-00
1778133417416018400,182.6,81045.89,81045.88,81045.89,81045.89,81045.89,0.0840,0.0910,0.0875,81081.65,KXBTC15M-26MAY070200-00
1778133417525814700,182.5,81045.89,81045.88,81045.89,81045.89,81045.89,0.0840,0.0910,0.0875,81081.65,KXBTC15M-26MAY070200-00
1778133417636015700,182.4,81045.89,81045.88,81045.89,81045.89,81045.89,0.0840,0.0910,0.0875,81081.65,KXBTC15M-26MAY070200-00
1778133417746118100,182.3,81045.89,81045.88,81045.89,81045.89,81045.89,0.0840,0.0910,0.0875,81081.65,KXBTC15M-26MAY070200-00
1778133417847575300,182.2,81045.89,81045.88,81045.89,81045.89,81045.89,0.0840,0.0910,0.0875,81081.65,KXBTC15M-26MAY070200-00
1778133417950189200,182.0,81045.89,81045.88,81045.89,81045.89,81045.89,0.0840,0.0910,0.0875,81081.65,KXBTC15M-26MAY070200-00
1778133418060632400,181.9,81045.89,81045.88,81045.89,81045.89,81045.89,0.0840,0.0910,0.0875,81081.65,KXBTC15M-26MAY070200-00
1778133418169786500,181.8,81045.89,81045.88,81045.89,81045.89,81045.89,0.0840,0.0910,0.0875,81081.65,KXBTC15M-26MAY070200-00
1778133418271190100,181.7,81045.89,81045.88,81045.89,81045.89,81045.89,0.0840,0.0910,0.0875,81081.65,KXBTC15M-26MAY070200-00
1778133418373515400,181.6,81045.89,81045.88,81045.89,81045.89,81045.89,0.0840,0.0910,0.0875,81081.65,KXBTC15M-26MAY070200-00
1778133418482492000,181.5,81045.89,81045.88,81045.89,81045.89,81045.89,0.0840,0.0910,0.0875,81081.65,KXBTC15M-26MAY070200-00
1778133418593780000,181.4,81045.89,81045.88,81045.89,81045.89,81045.89,0.0840,0.0910,0.0875,81081.65,KXBTC15M-26MAY070200-00
1778133418696853600,181.3,81045.89,81045.88,81045.89,81045.89,81045.89,0.0840,0.0910,0.0875,81081.65,KXBTC15M-26MAY070200-00
1778133418811641700,181.2,81045.89,81045.88,81045.89,81045.89,81045.89,0.0840,0.0910,0.0875,81081.65,KXBTC15M-26MAY070200-00
1778133418921087100,181.1,81045.89,81045.88,81045.89,81045.89,81045.89,0.0840,0.0910,0.0875,81081.65,KXBTC15M-26MAY070200-00
1778133419022902900,181.0,81045.89,81045.88,81045.89,81045.89,81045.89,0.0840,0.0910,0.0875,81081.65,KXBTC15M-26MAY070200-00
1778133419123252200,180.9,81045.89,81045.88,81045.89,81045.89,81045.89,0.0840,0.0910,0.0875,81081.65,KXBTC15M-26MAY070200-00
1778133419232890300,180.8,81045.89,81045.88,81045.89,81045.89,81045.89,0.0840,0.0910,0.0875,81081.65,KXBTC15M-26MAY070200-00
1778133419342924700,180.7,81045.89,81045.88,81045.89,81045.89,81045.89,0.0840,0.0910,0.0875,81081.65,KXBTC15M-26MAY070200-00
1778133419452249500,180.5,81045.89,81045.88,81045.89,81045.89,81045.89,0.0840,0.0910,0.0875,81081.65,KXBTC15M-26MAY070200-00
1778133419560616700,180.4,81045.89,81045.88,81045.89,81045.89,81045.89,0.0840,0.0910,0.0875,81081.65,KXBTC15M-26MAY070200-00
1778133419669780200,180.3,81045.89,81045.88,81045.89,81045.89,81045.89,0.0840,0.0910,0.0875,81081.65,KXBTC15M-26MAY070200-00
1778133419773676700,180.2,81045.89,81045.88,81045.89,81045.89,81045.89,0.0840,0.0910,0.0875,81081.65,KXBTC15M-26MAY070200-00
1778133419887815200,180.1,81045.89,81045.88,81045.89,81045.89,81045.89,0.0840,0.0910,0.0875,81081.65,KXBTC15M-26MAY070200-00
1778133419998269000,180.0,81045.89,81045.88,81045.89,81045.89,81045.89,0.0840,0.0910,0.0875,81081.65,KXBTC15M-26MAY070200-00
1778133420108267700,179.9,81045.89,81045.88,81045.89,81045.89,81045.89,0.0840,0.0910,0.0875,81081.65,KXBTC15M-26MAY070200-00
1778133420216302400,179.8,81045.89,81045.88,81045.89,81045.89,81045.89,0.0840,0.0910,0.0875,81081.65,KXBTC15M-26MAY070200-00
1778133420326858700,179.7,81045.89,81045.88,81045.89,81045.89,81045.89,0.0840,0.0910,0.0875,81081.65,KXBTC15M-26MAY070200-00
1778133420436740200,179.6,81045.89,81045.88,81045.89,81045.89,81045.89,0.0840,0.0910,0.0875,81081.65,KXBTC15M-26MAY070200-00
1778133420545137500,179.5,81045.89,81045.88,81045.89,81045.89,81045.89,0.0840,0.0910,0.0875,81081.65,KXBTC15M-26MAY070200-00
1778133420655089600,179.3,81045.89,81045.88,81045.89,81045.89,81045.89,0.0840,0.0910,0.0875,81081.65,KXBTC15M-26MAY070200-00
1778133420764999600,179.2,81045.89,81045.88,81045.89,81045.89,81045.89,0.0840,0.0910,0.0875,81081.65,KXBTC15M-26MAY070200-00
1778133420874863400,179.1,81045.89,81045.88,81045.89,81045.89,81045.89,0.0840,0.0910,0.0875,81081.65,KXBTC15M-26MAY070200-00
1778133420982488500,179.0,81045.89,81045.88,81045.89,81045.89,81045.89,0.0840,0.0910,0.0875,81081.65,KXBTC15M-26MAY070200-00
1778133421091765400,178.9,81045.89,81045.88,81045.89,81045.89,81045.89,0.0840,0.0910,0.0875,81081.65,KXBTC15M-26MAY070200-00
1778133421201891400,178.8,81045.89,81045.88,81045.89,81045.89,81045.89,0.0840,0.0910,0.0875,81081.65,KXBTC15M-26MAY070200-00
1778133421310344700,178.7,81045.89,81045.88,81045.89,81045.89,81045.89,0.0840,0.0910,0.0875,81081.65,KXBTC15M-26MAY070200-00
1778133421419670600,178.6,81045.89,81045.88,81045.89,81045.89,81045.89,0.0840,0.0910,0.0875,81081.65,KXBTC15M-26MAY070200-00
1778133421528592300,178.5,81045.89,81045.88,81045.89,81045.89,81045.89,0.0840,0.0910,0.0875,81081.65,KXBTC15M-26MAY070200-00
1778133421637740400,178.4,81045.89,81045.88,81045.89,81045.89,81045.89,0.0840,0.0910,0.0875,81081.65,KXBTC15M-26MAY070200-00
1778133421747240400,178.3,81045.89,81045.88,81045.89,81045.89,81045.89,0.0840,0.0910,0.0875,81081.65,KXBTC15M-26MAY070200-00
1778133421855570600,178.1,81045.89,81045.88,81045.89,81045.89,81045.89,0.0840,0.0910,0.0875,81081.65,KXBTC15M-26MAY070200-00
1778133421963012600,178.0,81045.89,81045.88,81045.89,81045.89,81045.89,0.0840,0.0910,0.0875,81081.65,KXBTC15M-26MAY070200-00
1778133422072272800,177.9,81045.89,81045.88,81045.89,81045.89,81045.89,0.0840,0.0910,0.0875,81081.65,KXBTC15M-26MAY070200-00
1778133422180704700,177.8,81045.89,81045.88,81045.89,81045.89,81045.89,0.0840,0.0910,0.0875,81081.65,KXBTC15M-26MAY070200-00
1778133422280771500,177.7,81045.89,81045.88,81045.89,81045.89,81045.89,0.0840,0.0910,0.0875,81081.65,KXBTC15M-26MAY070200-00
1778133422384655400,177.6,81045.89,81045.88,81045.89,81045.89,81045.89,0.0840,0.0910,0.0875,81081.65,KXBTC15M-26MAY070200-00
1778133422486603400,177.5,81045.89,81045.88,81045.89,81045.89,81045.89,0.0840,0.0910,0.0875,81081.65,KXBTC15M-26MAY070200-00
1778133422589180800,177.4,81045.89,81045.88,81045.89,81045.89,81045.89,0.0840,0.0910,0.0875,81081.65,KXBTC15M-26MAY070200-00
1778133422698203000,177.3,81045.89,81045.88,81045.89,81045.89,81045.89,0.0840,0.0910,0.0875,81081.65,KXBTC15M-26MAY070200-00
1778133422806600900,177.2,81045.89,81045.88,81045.89,81045.89,81045.89,0.0840,0.0910,0.0875,81081.65,KXBTC15M-26MAY070200-00
1778133422915435400,177.1,81045.89,81045.88,81045.89,81045.89,81045.89,0.0840,0.0910,0.0875,81081.65,KXBTC15M-26MAY070200-00
1778133423025731600,177.0,81045.89,81045.88,81045.89,81045.89,81045.89,0.0840,0.0910,0.0875,81081.65,KXBTC15M-26MAY070200-00
1778133423134662400,176.9,81045.89,81045.88,81045.89,81045.89,81045.89,0.0840,0.0910,0.0875,81081.65,KXBTC15M-26MAY070200-00
1778133423239841400,176.8,81045.89,81045.88,81045.89,81045.89,81045.89,0.0840,0.0910,0.0875,81081.65,KXBTC15M-26MAY070200-00
1778133423353689000,176.6,81045.89,81045.88,81045.89,81045.89,81045.89,0.0840,0.0910,0.0875,81081.65,KXBTC15M-26MAY070200-00
1778133423462032900,176.5,81045.89,81045.88,81045.89,81045.89,81045.89,0.0840,0.0910,0.0875,81081.65,KXBTC15M-26MAY070200-00
1778133423573830300,176.4,81045.89,81045.88,81045.89,81045.89,81045.89,0.0840,0.0910,0.0875,81081.65,KXBTC15M-26MAY070200-00
1778133423675393700,176.3,81045.89,81045.88,81045.89,81045.89,81045.89,0.0840,0.0910,0.0875,81081.65,KXBTC15M-26MAY070200-00
1778133423776006700,176.2,81045.89,81045.88,81045.89,81045.89,81045.89,0.0840,0.0910,0.0875,81081.65,KXBTC15M-26MAY070200-00
1778133423884912000,176.1,81045.89,81045.88,81045.89,81045.89,81045.89,0.0840,0.0910,0.0875,81081.65,KXBTC15M-26MAY070200-00
1778133423993183500,176.0,81045.89,81045.88,81045.89,81045.89,81045.89,0.0840,0.0910,0.0875,81081.65,KXBTC15M-26MAY070200-00
1778133424102081800,175.9,81045.89,81045.88,81045.89,81045.89,81045.89,0.0840,0.0910,0.0875,81081.65,KXBTC15M-26MAY070200-00
1778133424210972000,175.8,81045.89,81045.88,81045.89,81045.89,81045.89,0.0840,0.0910,0.0875,81081.65,KXBTC15M-26MAY070200-00
1778133424319693800,175.7,81045.89,81045.88,81045.89,81045.89,81045.89,0.0840,0.0910,0.0875,81081.65,KXBTC15M-26MAY070200-00
1778133424429303400,175.6,81045.89,81045.88,81045.89,81045.89,81045.89,0.0840,0.0910,0.0875,81081.65,KXBTC15M-26MAY070200-00
1778133424533404400,175.5,81045.89,81045.88,81045.89,81045.89,81045.89,0.0840,0.0910,0.0875,81081.65,KXBTC15M-26MAY070200-00
1778133424649635400,175.4,81045.89,81045.88,81045.89,81045.89,81045.89,0.0840,0.0910,0.0875,81081.65,KXBTC15M-26MAY070200-00
1778133424758694300,175.2,81045.89,81045.88,81045.89,81045.89,81045.89,0.0840,0.0910,0.0875,81081.65,KXBTC15M-26MAY070200-00
1778133424866792100,175.1,81045.89,81045.88,81045.89,81045.89,81045.89,0.0840,0.0910,0.0875,81081.65,KXBTC15M-26MAY070200-00
1778133424977242100,175.0,81045.89,81045.88,81045.89,81045.89,81045.89,0.0840,0.0910,0.0875,81081.65,KXBTC15M-26MAY070200-00
1778133425086535700,174.9,81045.89,81045.88,81045.89,81045.89,81045.89,0.0840,0.0910,0.0875,81081.65,KXBTC15M-26MAY070200-00
1778133425195124000,174.8,81045.89,81045.88,81045.89,81045.89,81045.89,0.0840,0.0910,0.0875,81081.65,KXBTC15M-26MAY070200-00
1778133425303290300,174.7,81045.89,81045.88,81045.89,81045.89,81045.89,0.0840,0.0910,0.0875,81081.65,KXBTC15M-26MAY070200-00
1778133425412774000,174.6,81045.89,81045.88,81045.89,81045.89,81045.89,0.0840,0.0910,0.0875,81081.65,KXBTC15M-26MAY070200-00
1778133425522694000,174.5,81045.89,81045.88,81045.89,81045.89,81045.89,0.0840,0.0910,0.0875,81081.65,KXBTC15M-26MAY070200-00
1778133425632596300,174.4,81045.89,81045.88,81045.89,81045.89,81045.89,0.0840,0.0910,0.0875,81081.65,KXBTC15M-26MAY070200-00
1778133425741094800,174.3,81045.89,81045.88,81045.89,81045.89,81045.89,0.0840,0.0910,0.0875,81081.65,KXBTC15M-26MAY070200-00
1778133425851109400,174.1,81045.89,81045.88,81045.89,81045.89,81045.89,0.0840,0.0910,0.0875,81081.65,KXBTC15M-26MAY070200-00
1778133425958349700,174.0,81045.89,81045.88,81045.89,81045.89,81045.89,0.0840,0.0910,0.0875,81081.65,KXBTC15M-26MAY070200-00
1778133426070003900,173.9,81045.89,81045.88,81045.89,81045.89,81045.89,0.0840,0.0910,0.0875,81081.65,KXBTC15M-26MAY070200-00
1778133426177819600,173.8,81045.89,81045.88,81045.89,81045.89,81045.89,0.0840,0.0910,0.0875,81081.65,KXBTC15M-26MAY070200-00
1778133426287425900,173.7,81045.89,81045.88,81045.89,81045.89,81045.89,0.0840,0.0910,0.0875,81081.65,KXBTC15M-26MAY070200-00
1778133426397455800,173.6,81045.89,81045.88,81045.89,81045.89,81045.89,0.0840,0.0910,0.0875,81081.65,KXBTC15M-26MAY070200-00
1778133426507008200,173.5,81045.89,81045.88,81045.89,81045.89,81045.89,0.0780,0.0860,0.0820,81081.65,KXBTC15M-26MAY070200-00
1778133426616817500,173.4,81045.89,81045.88,81045.89,81045.89,81045.89,0.0780,0.0860,0.0820,81081.65,KXBTC15M-26MAY070200-00
1778133426725707100,173.3,81045.89,81045.88,81045.89,81045.89,81045.89,0.0780,0.0860,0.0820,81081.65,KXBTC15M-26MAY070200-00
1778133426836104300,173.2,81045.89,81045.88,81045.89,81045.89,81045.89,0.0780,0.0860,0.0820,81081.65,KXBTC15M-26MAY070200-00
1778133426946516700,173.1,81045.89,81045.88,81045.89,81045.89,81045.89,0.0780,0.0860,0.0820,81081.65,KXBTC15M-26MAY070200-00
1778133427054643200,172.9,81045.89,81045.88,81045.89,81045.89,81045.89,0.0780,0.0860,0.0820,81081.65,KXBTC15M-26MAY070200-00
1778133427164989500,172.8,81045.89,81045.88,81045.89,81045.89,81045.89,0.0780,0.0860,0.0820,81081.65,KXBTC15M-26MAY070200-00
1778133427274600800,172.7,81045.89,81045.88,81045.89,81045.89,81045.89,0.0780,0.0860,0.0820,81081.65,KXBTC15M-26MAY070200-00
1778133427385123600,172.6,81045.89,81045.88,81045.89,81045.89,81045.89,0.0780,0.0860,0.0820,81081.65,KXBTC15M-26MAY070200-00
1778133427492310100,172.5,81045.89,81045.88,81045.89,81045.89,81045.89,0.0780,0.0860,0.0820,81081.65,KXBTC15M-26MAY070200-00
1778133427602369900,172.4,81045.89,81045.88,81045.89,81045.89,81045.89,0.0780,0.0860,0.0820,81081.65,KXBTC15M-26MAY070200-00
1778133427712729700,172.3,81045.89,81045.88,81045.89,81045.89,81045.89,0.0780,0.0860,0.0820,81081.65,KXBTC15M-26MAY070200-00
1778133427816591800,172.2,81045.89,81045.88,81045.89,81045.89,81045.89,0.0780,0.0860,0.0820,81081.65,KXBTC15M-26MAY070200-00
1778133427918727400,172.1,81045.89,81045.88,81045.89,81045.89,81045.89,0.0780,0.0860,0.0820,81081.65,KXBTC15M-26MAY070200-00
1778133428026156600,172.0,81045.89,81045.88,81045.89,81045.89,81045.89,0.0780,0.0860,0.0820,81081.65,KXBTC15M-26MAY070200-00
1778133428134775500,171.9,81045.89,81045.88,81045.89,81045.89,81045.89,0.0780,0.0860,0.0820,81081.65,KXBTC15M-26MAY070200-00
1778133428243511800,171.8,81045.89,81045.88,81045.89,81045.89,81045.89,0.0780,0.0860,0.0820,81081.65,KXBTC15M-26MAY070200-00
1778133428353163500,171.6,81045.89,81045.88,81045.89,81045.89,81045.89,0.0780,0.0860,0.0820,81081.65,KXBTC15M-26MAY070200-00
1778133428462705400,171.5,81045.89,81045.88,81045.89,81045.89,81045.89,0.0780,0.0860,0.0820,81081.65,KXBTC15M-26MAY070200-00
1778133428571629300,171.4,81045.89,81045.88,81045.89,81045.89,81045.89,0.0780,0.0860,0.0820,81081.65,KXBTC15M-26MAY070200-00
1778133428680422700,171.3,81045.89,81045.88,81045.89,81045.89,81045.89,0.0780,0.0860,0.0820,81081.65,KXBTC15M-26MAY070200-00
1778133428789520500,171.2,81045.89,81045.88,81045.89,81045.89,81045.89,0.0780,0.0860,0.0820,81081.65,KXBTC15M-26MAY070200-00
1778133428898981300,171.1,81045.89,81045.88,81045.89,81045.89,81045.89,0.0780,0.0860,0.0820,81081.65,KXBTC15M-26MAY070200-00
1778133429009012000,171.0,81045.89,81045.88,81045.89,81045.89,81045.89,0.0780,0.0860,0.0820,81081.65,KXBTC15M-26MAY070200-00
1778133429119846200,170.9,81045.89,81045.88,81045.89,81045.89,81045.89,0.0780,0.0860,0.0820,81081.65,KXBTC15M-26MAY070200-00
1778133429228595800,170.8,81045.89,81045.88,81045.89,81045.89,81045.89,0.0780,0.0860,0.0820,81081.65,KXBTC15M-26MAY070200-00
1778133429337305500,170.7,81045.89,81045.88,81045.89,81045.89,81045.89,0.0780,0.0860,0.0820,81081.65,KXBTC15M-26MAY070200-00
1778133429446939100,170.6,81045.89,81045.88,81045.89,81045.89,81045.89,0.0780,0.0860,0.0820,81081.65,KXBTC15M-26MAY070200-00
1778133429556861900,170.4,81045.89,81045.88,81045.89,81045.89,81045.89,0.0780,0.0860,0.0820,81081.65,KXBTC15M-26MAY070200-00
1778133429665085400,170.3,81045.89,81045.88,81045.89,81045.89,81045.89,0.0780,0.0860,0.0820,81081.65,KXBTC15M-26MAY070200-00
1778133429774442700,170.2,81045.89,81045.88,81045.89,81045.89,81045.89,0.0780,0.0860,0.0820,81081.65,KXBTC15M-26MAY070200-00
1778133429884679200,170.1,81045.89,81045.88,81045.89,81045.89,81045.89,0.0780,0.0860,0.0820,81081.65,KXBTC15M-26MAY070200-00
1778133429992185100,170.0,81045.89,81045.88,81045.89,81045.89,81045.89,0.0780,0.0860,0.0820,81081.65,KXBTC15M-26MAY070200-00
1778133430102067100,169.9,81045.89,81045.88,81045.89,81045.89,81045.89,0.0780,0.0860,0.0820,81081.65,KXBTC15M-26MAY070200-00
1778133430211196900,169.8,81045.89,81045.88,81045.89,81045.89,81045.89,0.0780,0.0860,0.0820,81081.65,KXBTC15M-26MAY070200-00
1778133430319788800,169.7,81045.89,81045.88,81045.89,81045.89,81045.89,0.0780,0.0860,0.0820,81081.65,KXBTC15M-26MAY070200-00
1778133430428927300,169.6,81045.89,81045.88,81045.89,81045.89,81045.89,0.0780,0.0860,0.0820,81081.65,KXBTC15M-26MAY070200-00
1778133430538531600,169.5,81045.89,81045.88,81045.89,81045.89,81045.89,0.0780,0.0860,0.0820,81081.65,KXBTC15M-26MAY070200-00
1778133430648596700,169.4,81045.89,81045.88,81045.89,81045.89,81045.89,0.0780,0.0860,0.0820,81081.65,KXBTC15M-26MAY070200-00
1778133430759081500,169.2,81045.89,81045.88,81045.89,81045.89,81045.89,0.0780,0.0860,0.0820,81081.65,KXBTC15M-26MAY070200-00
1778133430866045400,169.1,81045.89,81045.88,81045.89,81045.89,81045.89,0.0780,0.0860,0.0820,81081.65,KXBTC15M-26MAY070200-00
1778133430975140700,169.0,81045.89,81045.88,81045.89,81045.89,81045.89,0.0780,0.0860,0.0820,81081.65,KXBTC15M-26MAY070200-00
1778133431084970900,168.9,81045.89,81045.88,81045.89,81045.89,81045.89,0.0780,0.0860,0.0820,81081.65,KXBTC15M-26MAY070200-00
1778133431194146000,168.8,81045.89,81045.88,81045.89,81045.89,81045.89,0.0780,0.0860,0.0820,81081.65,KXBTC15M-26MAY070200-00
1778133431302177400,168.7,81045.89,81045.88,81045.89,81045.89,81045.89,0.0780,0.0860,0.0820,81081.65,KXBTC15M-26MAY070200-00
1778133431410699400,168.6,81045.89,81045.88,81045.89,81045.89,81045.89,0.0780,0.0860,0.0820,81081.65,KXBTC15M-26MAY070200-00
1778133431518659700,168.5,81045.89,81045.88,81045.89,81045.89,81045.89,0.0780,0.0860,0.0820,81081.65,KXBTC15M-26MAY070200-00
1778133431629309600,168.4,81045.89,81045.88,81045.89,81045.89,81045.89,0.0780,0.0860,0.0820,81081.65,KXBTC15M-26MAY070200-00
1778133431736608700,168.3,81045.89,81045.88,81045.89,81045.89,81045.89,0.0780,0.0860,0.0820,81081.65,KXBTC15M-26MAY070200-00
1778133431844748000,168.2,81045.89,81045.88,81045.89,81045.89,81045.89,0.0780,0.0860,0.0820,81081.65,KXBTC15M-26MAY070200-00
1778133431953759000,168.0,81045.89,81045.88,81045.89,81045.89,81045.89,0.0780,0.0860,0.0820,81081.65,KXBTC15M-26MAY070200-00
1778133432063648700,167.9,81045.89,81045.88,81045.89,81045.89,81045.89,0.0780,0.0860,0.0820,81081.65,KXBTC15M-26MAY070200-00
1778133432173160800,167.8,81045.89,81045.88,81045.89,81045.89,81045.89,0.0780,0.0860,0.0820,81081.65,KXBTC15M-26MAY070200-00
1778133432282785500,167.7,81045.89,81045.88,81045.89,81045.89,81045.89,0.0780,0.0860,0.0820,81081.65,KXBTC15M-26MAY070200-00
1778133432395601700,167.6,81045.89,81045.88,81045.89,81045.89,81045.89,0.0780,0.0860,0.0820,81081.65,KXBTC15M-26MAY070200-00
1778133432498053900,167.5,81045.89,81045.88,81045.89,81045.89,81045.89,0.0780,0.0860,0.0820,81081.65,KXBTC15M-26MAY070200-00
1778133432599286900,167.4,81045.89,81045.88,81045.89,81045.89,81045.89,0.0780,0.0860,0.0820,81081.65,KXBTC15M-26MAY070200-00
1778133432708125200,167.3,81045.89,81045.88,81045.89,81045.89,81045.89,0.0780,0.0860,0.0820,81081.65,KXBTC15M-26MAY070200-00
1778133432817019600,167.2,81045.89,81045.88,81045.89,81045.89,81045.89,0.0780,0.0860,0.0820,81081.65,KXBTC15M-26MAY070200-00
1778133432925804600,167.1,81045.89,81045.88,81045.89,81045.89,81045.89,0.0780,0.0860,0.0820,81081.65,KXBTC15M-26MAY070200-00
1778133433034331300,167.0,81045.89,81045.88,81045.89,81045.89,81045.89,0.0780,0.0860,0.0820,81081.65,KXBTC15M-26MAY070200-00
1778133433141783600,166.9,81045.89,81045.88,81045.89,81045.89,81045.89,0.0780,0.0860,0.0820,81081.65,KXBTC15M-26MAY070200-00
1778133433249337100,166.8,81045.89,81045.88,81045.89,81045.89,81045.89,0.0780,0.0860,0.0820,81081.65,KXBTC15M-26MAY070200-00
1778133433358810900,166.6,81045.89,81045.88,81045.89,81045.89,81045.89,0.0780,0.0860,0.0820,81081.65,KXBTC15M-26MAY070200-00
1778133433461840800,166.5,81045.89,81045.88,81045.89,81045.89,81045.89,0.0780,0.0860,0.0820,81081.65,KXBTC15M-26MAY070200-00
1778133433577970600,166.4,81045.89,81045.88,81045.89,81045.89,81045.89,0.0780,0.0860,0.0820,81081.65,KXBTC15M-26MAY070200-00
1778133433682733200,166.3,81045.89,81045.88,81045.89,81045.89,81045.89,0.0780,0.0860,0.0820,81081.65,KXBTC15M-26MAY070200-00
1778133433787894100,166.2,81047.99,81047.98,81047.99,81047.99,81047.99,0.0780,0.0860,0.0820,81081.65,KXBTC15M-26MAY070200-00
1778133433891882800,166.1,81047.99,81047.98,81047.99,81047.99,81047.99,0.0780,0.0860,0.0820,81081.65,KXBTC15M-26MAY070200-00
1778133434001778500,166.0,81051.40,81051.39,81051.40,81051.40,81051.40,0.0780,0.0860,0.0820,81081.65,KXBTC15M-26MAY070200-00
1778133434106679100,165.9,81051.40,81051.39,81051.40,81051.40,81051.40,0.0780,0.0860,0.0820,81081.65,KXBTC15M-26MAY070200-00
1778133434216442500,165.8,81051.40,81051.39,81051.40,81051.40,81051.40,0.0780,0.0860,0.0820,81081.65,KXBTC15M-26MAY070200-00
1778133434331002300,165.7,81051.40,81051.39,81051.40,81051.40,81051.40,0.0780,0.0860,0.0820,81081.65,KXBTC15M-26MAY070200-00
1778133434440104700,165.6,81051.40,81051.39,81051.40,81051.40,81051.40,0.0780,0.0860,0.0820,81081.65,KXBTC15M-26MAY070200-00
1778133434550258900,165.4,81051.40,81051.39,81051.40,81051.40,81051.40,0.0780,0.0860,0.0820,81081.65,KXBTC15M-26MAY070200-00
1778133434657959800,165.3,81051.40,81051.39,81051.40,81051.40,81051.40,0.0780,0.0860,0.0820,81081.65,KXBTC15M-26MAY070200-00
1778133434767657800,165.2,81051.40,81051.39,81051.40,81051.40,81051.40,0.0780,0.0860,0.0820,81081.65,KXBTC15M-26MAY070200-00
1778133434876256000,165.1,81051.40,81051.39,81051.40,81051.40,81051.40,0.0780,0.0860,0.0820,81081.65,KXBTC15M-26MAY070200-00
1778133434976260500,165.0,81051.40,81051.39,81051.40,81051.40,81051.40,0.0780,0.0860,0.0820,81081.65,KXBTC15M-26MAY070200-00
1778133435080925200,164.9,81051.40,81051.39,81051.40,81051.40,81051.40,0.0780,0.0860,0.0820,81081.65,KXBTC15M-26MAY070200-00
1778133435189414800,164.8,81051.40,81051.39,81051.40,81051.40,81051.40,0.0780,0.0860,0.0820,81081.65,KXBTC15M-26MAY070200-00
